Website,IRS EIN,Facebook,Name,Address,Twitter,Phone Number,Email,Instagram
www.florencescomforthouse.org/,74-2879635,https://www.facebook.com/groups/58844272210/,Florence's Comfort House,"Austin,  78741",,512-385-8672,friendsoffch@gmail.com,
www.foundcom.org,74-2563260,https://www.facebook.com/FoundationCommunities,Foundation Communities,"3036 S 1st St,Austin, Texas 78704",https://twitter.com/foundcom,512-610-4024,peachy.myers@foundcom.org,
www.schoolsuppliesforthechildren.org,74-2558093,https://www.facebook.com/pages/School-Supplies-For-The-Children/203165086365400,For The Children,"PO Box 29346,Austin,  78755",https://@ftcatx,512-784-4618,supplies.ftc@att.net,
www.farmgrass.org,46-4884710,https://facebook.com/farmgrassfest/,Farmgrass,"2956 Cohoba Dr,Austin,  78748",https://twitter.com/Farmgrassfest,512-705-5846,talia@farmgrass.org,
www.flcct.org,34-2018800,https://www.facebook.com/FLCCT?ref=profile,Financial Literacy Coalition of Central Texas,"1600-B Smith Road,Austin, Texas 78721",https://twitter.com/FLCCT,512-456-8630,mcavazos@flcct.org,
groundworkmusic.org,55-0881517,https://www.facebook.com/groundworkmusicproject,Groundwork Music Project,"4201 Wilshire Pkwy,Austin, Texas 78722",https://twitter.com/groundworkmusic,512-669-2028,neal@groundworkmusic.org,
www.guidedogsoftexas.org,74-2530268,https://www.facebook.com/guidedogstx,"Guide Dogs of Texas, Inc.","1503 Allena Dr ,San Antonio , Texas 78213",https://twitter.com/bestdogsinsight,210-366-4081,peggy@guidedogsoftexas.org,https://@guidedogsoftexas
www.groundfloortheatre.org,20-0887495,https://facebook.com/groundfloortheatre,Ground Floor Theatre,"979 Springdale Rd,Austin, Texas 78702",https://twitter.com/groundflooratx,512-926-2203,lisa@groundfloortheatre.org,
www.groundedinmusic.net,20-8992225,https://www.facebook.com/groundedinmusic,Grounded in Music,"609 Castle Ridge Road,Austin,  78746",https://twitter.com/GIMAustin,512-469-9800,stallone@ohdlegal.com,
www.grassrootsleadership.org,58-1581743,https://www.facebook.com/grassrootsleadership.page,Grassroots Leadership,"2301 East Cesar Chavez St.,Austin, Texas 78702",https://twitter.com/Grassroots_News,512-499-8111,blibal@grassrootsleadership.org,
https://www.greencornproject.org/,74-2885357,https://www.facebook.com/GreenCornProject,Green Corn Project,"P.O. Box 49468,Austin,  78765",https://twitter.com/GreenCornProj,512-632-4541,greencornproject@usa.net,
www.farmshareaustin.org,46-1200713,https://www.facebook.com/FarmshareAustin,Farmshare Austin,"3608 River Road,Cedar Creek,  78612",https://twitter.com/FarmshareATX,817-896-7618,info@farmshareaustin.org,https://www.instagram.com/farmshareatx/
www.grr-tx.com,74-2897409,https://www.facebook.com/GoldRibbonRescue,Gold Ribbon Rescue,"PO Box 956,Austin,  78767",https://twitter.com/grrtexas,512-659-4653,tjt@grr-tx.com,https://www.instagram.com/grrtexas/
www.farm-1-1.org,81-0941026,https://www.facebook.com/Farm1one,Farm-1-1,"157 Bahia Lane,Cedar Creek, Texas 78612",,210-725-2937,JoAnn@Farm-1-1.org,
www.globalaustin.org,74-1383241,https://www.facebook.com/GlobalAustin/,GlobalAustin ,"1103 W. 24th Street,Austin, Texas 78705",https://twitter.com/globalaustin,512-215-0140,margie@globalaustin.org,https://www.instagram.com/globalaustin/
goodwillcentraltexas.org,74-1322808,https://www.facebook.com/AustinGoodwill,Goodwill Central Texas,"1015 Norwood Park Blvd,Austin, Texas 78753",https://twitter.com/AustinGoodwill,512-637-7198,jessica.camarillo@goodwillcentraltexas.org,
givingaustinlaborsupport.org,27-3448123,https://www.facebook.com/galsupport,Giving Austin Labor Support (GALS),"The Greater Austin Area,Austin, Texas 78757",https://www.twitter.com/galsupport,512-934-2171,coordinator@givingaustinlaborsupport.org,https://www.instagram.com/galsupport/
www.gsmyc.org,74-2553659,https://www.facebook.com/gsmyc,Greater San Marcos Youth Council,"P.O. Box 1455,San Marcos,  78667",https://twitter.com/YCshelter4kids,512-754-0500,tcarfield@gsmyc.org,https://www.instagram.com/gsmyc/?hl=en
www.girlstart.org,31-1595414,https://www.facebook.com/Girlstart,Girlstart,"1400 W Anderson Lane,Austin, Texas 78757",,512-916-4775,julie@girlstart.org,
www.dogsoutloud.org/,45-5485098,https://www.facebook.com/DogsOutLoud,Dogs Out Loud,"PO Box 152350,Austin,  78715-2350",https://twitter.com/DogsOutLoud,512-537-4365,info@dogsoutloud.org,https://www.instagram.com/dogsoutloud/
dsact.org/,74-2577312,https://www.facebook.com/DSACT,Down Syndrome Association of Central Texas (DSACT),"3710 Cedar St.,Austin,  78705",https://twitter.com/DSACT,512-323-0808,cameron.lahaise@dsact.org,
www.girlsrockaustin.org,26-2554207,https://www.facebook.com/girlsrockaustin,Girls Rock Austin,"PO Box 300897,Austin,  78703",https://twitter.com/girlsrockaustin,512-803-1314,girlsrock@girlsrockaustin.org,https://www.instagram.com/girlsrockatx/
www.downhomeranch.org,74-2536461,https://www.facebook.com/pages/Down-Home-Ranch/228189370553881?sk=wall,Down Home Ranch,"20250 FM 619,Elgin, Texas 78621",,512-856-0128,kelly@downhomeranch.org,
communications.dvisd.net/del-valle-isd-education-partners/,74-1472539,,Del Valle ISD Education Partners,"5301 Ross Road,Del Valle, Texas 78617",https://twitter.com/DelValleISD,512-386-3071,education.partners@dvisd.net,
www.supportdellchildrens.org,20-0468031,https://www.facebook.com/dellchildrensfoundation,Dell Children's Medical Center Foundation,",  ",,512-324-9999,chotchkiss@seton.org,
main.org/diffstages,74-2347210,https://www.facebook.com/DifferentStages,Different Stages,"6205 Haney Dr,Austin, Texas 78723",,512-926-6747,differentstagescompany@yahoo.com,
www.danceanotherworld.org,47-1167826,https://www.facebook.com/danceanotherworld,Dance Another World,"PO Box 270207,Austin,  78727",https://www.twitter.com/danceanothworld,512-507-6408,Dawn@DanceAnotherWorld.org,https://www.instagram.com/danceanotherworld/?hl=en
www.crowesnestfarm.org,74-2253593,https://www.facebook.com/crowesnestfarm,"Crowe's Nest Farm, Inc.","10300 Taylor Lane,Manor, Texas 78653",,512-272-4418,info@crowesnestfarm.org,
conmimadre.org,26-2034766,https://www.facebook.com/ConMiMADREFriends,Con Mi MADRE,"1925 San Jacinto Blvd,Austin, Texas 78712",https://twitter.com/ConMiMADRE,512-475-6309,teresa@conmimadre.org,https://www.instagram.com/conmimadre
www.cary4kids.org,74-2921243,https://www.facebook.com/CARY4kids,Council on At-Risk Youth,"3710 Cedar St., Box 23,Austin,  78705",https://twitter.com/cary4kids,512-451-4592,jpanzer@cary4kids.org,
www.conspirare.org,74-2611315,https://www.facebook.com/Conspirare,Conspirare,"505 East Huntland Drive #155,Austin, Texas 78752",https://twitter.com/ConspirareTweet,512-476-5775,rbarrera@conspirare.org,
www.creativeaction.org,74-2856925,https://www.facebook.com/CreativeActionAustin,Creative Action,"2921 E. 17th St, Box 7,Austin,  78702",https://twitter.com/CreativeATX,512-442-8773,tyler@creativeaction.org,
www.egbi.org,90-0128899,https://www.facebook.com/EGBIofAustin,Economic Growth Business Incubator,"1144 Airport Blvd., Ste. 260,Austin, Texas 78702",https://twitter.com/EGBIofAustin,512-928-2068,al.lopez@egbi.org,
www.caa-austin.org,74-6052767,https://www.facebook.com/groups/6351632798/,Congregation Agudas Achim,"7300 Hart Lane,Austin, Texas 78731",,512-735-8416,jerry.becker@caa-austin.org,
www.elbuen.org,74-2488682,https://www.facebook.com/elbuenaustin,El Buen Samaritano,"7000 Woodhue Dr.,Austin, Texas 78745",https://twitter.com/elbuen,512-439-8906,mkeenan@elbuen.org,
companionconnection.net/index.htm,27-0616095,https://www.facebook.com/ccofelgin/,Companion Connection,"PO Box 875,Elgin,  78621-0875",,512-285-5620,VillageRescue@gmail.com,
www.eaprep.org,26-1609474,https://www.facebook.com/EastAustinPrep,East Austin College Prep,"6002 Jain Lane,Austin, Texas 78721",https://twitter.com/southwestkey,512-462-2181,syarbrough@swkey.org,
www.austinecho.org,27-4449243,https://www.facebook.com/atxecho,ECHO,"100 N. IH35, Ste 1003,Austin,  78701",https://www.twitter.com/atxecho,512-517-3945,nikipaul@austinecho.org,
www.dropsofgrace.org,77-0721506,https://www.facebook.com/drops-of-grace-170353797124/?fref=ts,Drops of Grace,"PO Box 2168,Round Rock,  78680",https://twitter.com/search?q=drops%20of%20grace&src=typd,512-751-7533,karahr@dropsofgrace.org,
www.ecology-action.org,74-1696145,https://www.facebook.com/pages/Ecology-Action-of-Texas/115047648556441,Ecology Action of Texas,"PO Box 1927,Austin,  78767",https://twitter.com/EcologyActionTx,512-595-0831,admin@ecology-action.org,https://www.instagram.com/ecologyactionatx/
www.driveaseniornorthwest.org,74-2431073,https://www.facebook.com/pages/Drive-a-Senior-Northwest-A-Faith-in-Action-program/28003779025?ref=aymt_homepage_panel,Drive a Senior Northwest,"10633 Lake Creek Parkway,Austin, Texas 78750",https://twitter.com/DriveASeniorNW,512-250-5021,rides@driveaseniornorthwest.org,
www.driveasenior.org,46-5204159,https://www.facebook.com/DriveaSeniorNetwork/,Drive a Senior,"300 S Lamar Blvd. Ste D-109 #435,Austin,  78704",https://www.twitter.com/DriveaSenior,512-456-8262,network@driveasenior.org,
www.easterseals.com/centraltx/,75-0808811,https://www.facebook.com/EasterSealsCentralTexas,Easter Seals Central Texas,"8505 Cross Park Drive,Austin, Texas 78754",https://twitter.com/EasterSealsCTX,512-615-6870,llopez@eastersealstx.org,
www.dressforsuccess.org/austin,13-4220559,https://www.facebook.com/DFSAustin,Dress for Success Austin,"701 Tillery Street,Austin,  78702",https://twitter.com/DFS_ATX,512-389-3723,austin@dressforsuccess.org,https://@dfsaustintx
www.dsysa.org,74-2477771,https://www.facebook.com/DSYSA/,Dripping Springs Youth Sports Association,"PO Box 637,Dripping Springs,  78620",,512-968-8395,community_relations@dsysa.org,
www.e4youth.org,46-2878544,https://facebook.com/e4youth,E4 Youth,"4302 Airport Blvd,Austin,  78722",https://twitter.com/e4youth,512-917-2551,carl@e4youth.org,
www.everyonesdreamcometrue.org,30-0654749,https://www.facebook.com/tdctf/,Dream Come True Foundation,"P. O. Box 5890,Austin,  78763",https://twitter.com/DCTFoundation,512-508-7562,mail@everyonesdreamcometrue.org,
cohintl.org/,65-1213326,https://www.facebook.com/pages/Circle-of-Health-International/184816621099,Circle of Health International,"1905 Paramount Ave.,Austin,  78704",https://twitter.com/COHIntl,347-712-1721,sera@cohintl.org,https://instagram.com/circleofhealth
circusofhope.org,46-2535996,https://www.facebook.com/circusofhope,Circus of Hope,"2006 Courtney St.,Austin,  78745",https://www.twitter.com/circusofhope,512-662-3130,jbird@circusofhope.org,
www.dadth.org,26-3423995,https://www.facebook.com/DreamADreamTherapeuticHorsemanship,Dream a Dream Therapeutic Horsemanship,"P. O. Box 1687,Leander,  78646",https://www.twitter.com/@DADTH,512-260-5957,bmccall@dadth.org,https://www.instagram.com/dadth
www.cafa-texas.org,81-1831493,https://facebook.com/cafatexas,Citizen Advocates for Animals,"PO Box 340801,Lakeway,  78734",https://twitter.com/LoveLakewayDeer,512-755-1578,jmonroe@urbandeer-mgmt.org,https://www.instagram.com/lovelakewaydeer/
www.cinematicsymphony.com,84-1689062,https://www.facebook.com/cinematicsymphony,Cinematic Symphony,"PO Box 150021 ,Austin,  78715 ",https://twitter.com/cinematicsymph,512-922-9054,info@cinematicsymphony.com,
Website,IRS EIN,Facebook,Name,Address,Twitter,Phone Number,Email,Instagram
www.hfla.org,45-2686852,,Hebrew Free Loan of Austin,"3571 Far West Blvd #233,Austin,  78731",,512-677-4352,info@hfla.org,
www.hispanicscholar.org,83-0409721,https://www.facebook.com/hispanicscholar,Hispanic Scholarship Consortium,"7703 N Lamar Blvd Suite 310,Austin, Texas 78752",https://www.twitter.com/hispanicscholar,512-368-2956,amoyer@hispanicscholar.org,
www.honktx.org,47-2409477,https://www.facebook.com/honktx,HONK!TX - Festival of Community Street Bands,"7014 St John's Cir,Austin, Texas 78757-1944",https://twitter.com/HonkTX,512-910-4665,board@honktx.org,https://instagram.com/honktx
www.sciencemill.org,46-0600789,https://www.facebook.com/ScienceMill,Hill Country Science Mill,"101 S. Lady Bird Lane,Johnson City, Texas 78636",https://www.twitter.com/sciencemill,844-263-6405,holly.barton@sciencemill.org,https://www.instagram.com/hillcountrysciencemill/
www.hillcountryconservancy.org,74-2948145,https://www.facebook.com/hillcountryconservancy,Hill Country Conservancy,"Post Office Box 163125,Austin,  78716",https://twitter.com/hereforever,512-328-2481,hanna@hillcountryconservancy.org,
hillcountryseniorcitizensactivitycenter.org,74-1937007,https://@HillCountrySeniorCitizensThriftStore,Hill Country Senior Citizens Activity Center,"1310 Hwy 290 West,Dripping Springs, Texas 78620",,512-858-4663,karynbrogers@gmail.com,
hc4a.org,27-2362869,https://www.facebook.com/HinduCharities/,Hindu Charities For America,"2701 Glenwood Trail,Cedar Park,  78613",https://twitter.com/HCforA,512-994-4638,info@hc4a.org,
www.hlfcc.org,74-2233861,https://www.facebook.com/HLFCC/,Highland Lakes Family Crisis Center,"Po Box 805,Marble Falls, Texas 78654",,830-693-3656,alahmon@nctv.com,
www.ilivehereigivehere.org,90-0647614,https://www.facebook.com/AmplifyATX ,I Live Here I Give Here,"1210 Rosewood,Austin, Texas 78702",https://twitter.com/ILH_IGH,512-717-4193,Christine@ilivehereigivehere.org,https://www.instagram.com/amplifyatx/
www.hccm.org,74-2309435,https://www.facebook.com/Hill-Country-Community-Ministries-122614997796762/,Hill Country Community Ministries,"P.O. Box 1064,Leander,  78646",,512-259-0360,tiesa.hollaway@hccm.org,
www.hillcountryalliance.org,26-0106908,https://www.facebook.com/HillCountryAlliance,Hill Country Alliance,"15315 Hwy 71 West,Bee Cave, Texas 78735",https://twitter.com/NewsHCA,512-263-9147,shannon@hillcountryalliance.org,
love-a-bull.org/,30-0501857,https://www.facebook.com/LoveABullAustin,"Love-A-Bull, Inc. ","2900 W. Anderson Lane C-200 #304,Austin,  78757",https://twitter.com/Love_A_Bull,512-507-3048,amber@love-a-bull.org,https://instagram.com/loveabullatx/
www.mwaustin.org,27-0549926,https://www.facebook.com/MobilityWorldwideTXAustin,"Mobility World Wide, TX-Austin","P.O. Box 500035,Austin,  78750",,512-826-3924,info@mwaustin.org,
highlandlakesspca.org,74-2923659,https://www.facebook.com/pages/Highland-Lakes-SPCA/176464209141566,Highland Lakes SPCA,"P.O. Box 1275,Marble Falls,  78654",https://twitter.com/hlspca,830-693-0569,highlandlakesspca@gmail.com,
diversityandciviclife.org,47-3265073,https://www.facebook.com/diversityandciviclife/,Institute for Diversity and Civic Life,"1009 E. 11th St.,Austin, Texas 78702",https://twitter.com/IDCL_TX,512-593-2382,tiffany@diversityandciviclife.org,https://www.instagram.com/diversityandciviclife/
www.willread.org,80-0078300,https://facebook.com/LiteracyCo,Literacy Coalition of Central Texas,"1640B E 2nd St ,Austin, Texas 78702",https://twitter.com/LiteracyCo,512-326-8655,fundraising@willread.org,https://instagram.com/literacycoalition/
www.literacyfirst.org,74-1587488,https://www.facebook.com/literacyfirst/?fref=ts,Literacy First,"University of Texas Charles A. Dana Center,Austin, Texas 78701",https://twitter.com/literacy1st,512-232-5649,support.literacyfirst@austin.utexas.edu,https://www.instagram.com/literacyfirst/
littlehelpinghands.org,27-0452295,https://www.facebook.com/LittleHelpingHands,Little Helping Hands,"8711 Burnet Rd., Suite B-33,Austin,  78757",https://twitter.com/LittleHelpingHa,512-358-6943,arielle@littlehelpinghands.org,https://www.instagram.com/littlehelpinghandsatx/
www.pipaustin.org,30-0809437,https://www.facebook.com/pipatx/,Partners in Parenting,"3701 Gable Dr.,Austin,  78759",https://twitter.com/pipatx,512-203-5144,rachel@pipaustin.org,
www.pact.city,47-4236781,https://www.facebook.com/PartnersAgainstChildTrafficking/,Partners Against Child Trafficking,"13091 Pond Springs Drive,Austin,  78729",https://twitter.com/unite_care_hope,512-410-8080,rick@PACT.city,
www.parksidecommunityschool.org,74-2593776,https://www.facebook.com/ParksideCommunitySchool,Parkside Community School,"3207 W. Slaughter Lane,Austin, Texas 78748",https://twitter.com/parksidecsatx,512-472-2559,keldie@parkcs.com,
www.parkingmobility.com,45-4767467,https://www.facebook.com/ParkingMobility,Parking Mobility,"1101 W 34th St,Austin, Texas 78705",,512-981-9628,mack@parkingmobility.com,
www.mlf.org,74-2956081,https://www.facebook.com/mlfnation,Mobile Loaves & Fishes,"903 S. Capital of Texas Highway,Austin, Texas 78746",https://twitter.com/MLFNOW ,512-328-7299,donna@mlf.org,
www.pdapaustin.org,74-2979164,,Palmer Drug Abuse Program of Austin,"2000 Lipanese Trail,Austin,  78733",,512-927-0422,gbsellers3@aol.com,
https://www.ownyourownuniverse.org,27-3390938,https://www.facebook.com/OwnYourOwnUniverse,Own Your Own Universe,"Own Your Own Universe ,San Marcos,  78667",https://twitter.com/OYOUCenter,512-426-7288,ownyourownuniverse@gmail.com,https://www.instagram.com/terrihendrixmusic/
www.austintheatre.org,74-2975922,https://www.facebook.com/paramounttheatre,Paramount & Stateside Theatres,"P.O. Box 1566,Austin,  78767",https://twitter.com/ParamountAustin,512-692-0530,pdeegan@austintheatre.org,
www.panoramicvoices.org,16-1676744,https://www.facebook.com/panoramicvoicesATX/,Panoramic Voices,"P.O. Box 28621,Austin,  78755-8621",https://twitter.com/panoramicvoices,714-313-5794,jina.chung@panoramicvoices.org,https://www.instagram.com/panoramic_voices/
https://www.opendoorpreschool.org,74-1834374,https://www.facebook.com/opendoorpreschools,Open Door Preschools,"3804 Cherrywood Rd.,Austin, Texas 78722",,512-560-8635,elsner@opendoorpreschool.org,
www.outyouth.org,74-2732971,https://www.facebook.com/OutYouth,Out Youth,"909 East 49 1/2 Street,Austin,  78751",,512-419-1233,aubrey.wilkerson@outyouth.org,
www.openmyworld.org,26-1695363,https://www.facebook.com/pages/Open-My-World-Therapeutic-Riding-Center/185964887244,Open My World Therapeutic Riding Center,"1020 County Road 270,Leander, Texas 78641-1351",https://twitter.com/omwtherapy,512-259-6665,info@openmyworld.org,
odysseyschool.com,74-2856018,https://www.facebook.com/OdysseySchool,Odyssey School,"4407 Red River,Austin, Texas 78751",https://twitter.com/odysseyaustin,512-472-2262,bowers@odysseyschool.com,https://www.instagram.com/odysseyatx
www.newschoolofmusic.net, 27-0511461,https://www.facebook.com/NewSchoolOfMusicAustin,New School of Music,"PO Box 142553,Austin,  78714",https://twitter.com/nsmAustin,512-461-5312,enroll@newschoolofmusic.net,https://www.instagram.com/newschooltx
www.newmilestones.org,73-2399174,https://www.facebook.com/newmilestones,New Milestones Foundation,"P.O. Box 3211,Austin,  78764",,512-440-4051,fran.irwin@atcic.org,
www.lifeworksaustin.org,74-2137189,https://www.facebook.com/lifeworks.austin,LifeWorks,"3700 South 1st St.,Austin, Texas 78704",https://www.twitter.com/LifeWorksAustin,512-735-2475,development@lifeworksaustin.org,
ocscbuda.org,74-2370690,https://www.facebook.com/pages/Onion-Creek-Senior-Center/166185066741022,Onion Creek Senior Center,"420 Bartons Crossing,Buda, Texas 78610",,512-295-3413,info@ocscbuda.org,
www.lifelongfriends.org,74-2827022,https://www.facebook.com/lifelong.friends1997,Lifelong Friends Pet Adoptions,"20803 FM 1431,Lago Vista, Texas 78645",,512-267-6876,info@lifelongfriends.org,
leapofjoy.org,26-0109852,https://www.facebook.com/?_rdr=p,Leap of Joy,"3905 Leafield Dr.,Austin,  78749",https://twitter.com/LeapofJoy,512-507-3310,dhoutkooper@leapofjoy.org,https://@leapofjoy
www.lls.org/sctx,13-5644916,https://www.facebook.com/llssctx,Leukemia & Lymphoma Society,"8001 Centre Park Drive, Suite 150,Austin, Texas 78754",https://twitter.com/LLSSCTX,512-676-5699,brenda.mantecon@lls.org,
www.leadershipaustin.org/,74-2967463,https://www.facebook.com/leadershipaustin,Leadership Austin,"1609 Shoal Creek Blvd, Ste 202,Austin, Texas 78701",https://www.twitter.com/Lead_Austin,512-499-0435,ccollins@leadershipaustin.org,
leeftx.org/,20-5464545,https://www.facebook.com/leanderedfound,Leander ISD Educational Excellence Foundation (LEEF),"P.O.Box 358,Cedar Park,  78630",https://twitter.com/leanderedfound,512-570-0027,gloria@leanderedfound.org,
www.legacyofhopeaustin.org,74-2614858,https://www.facebook.com/LOHATX/,Legacy of Hope Austin,"8901 W. Hwy 71,Austin, Texas 78735",https://twitter.com/2dance2dream1,512-766-6011,info@legacyofhopeaustin.org,
launchpadjobclub.org,73-1688180,https://www.facebook.com/LaunchPadJobClub,Launch Pad Job Club,"PO Box 9113,Austin,  78766-9113",https://twitter.com/ATXLaunchPad,512-739-0214,shannon.mantrom@leaptosuccessatx.org,
launchventures.org,80-0329998,,Launch Ventures,"313 E Anderson Ln,Austin, Texas 78752",,903-926-4574,elizabeth.staggers@forthecity.org,
www.lbjfoundation.org,74-1774063,https://www.facebook.com/LBJFoundation,LBJ Foundation,"2313 Red River Street,Austin, Texas 78705",https://www.twitter.com/LBJFoundation,512-721-0265,julie@lbjfoundation.org,https://www.instagram.com/LBJLibraryNow 
www.moody.utexas.edu/stuttering,74-60000203-C,https://www.facebook.com/utstuttering,Lang Stuttering Institute,"2504 Whitis Avenue,Austin ,  78712",,512-475-6174,stuttering@austin.utexas.edu,
www.learnallthetime.org,04-3851713,https://www.facebook.com/learnallthetime,Learn All the Time Network,"8509 FM 969,Ausin, Texas 78724",https://@lattnetwork,512-695-6147,allison@learnallthetime.org,
landmarks.utexas.edu,74-1587488,https://www.facebook.com/LandmarksUT,"Landmarks, the public art program of The University of Texas at Austin","2305 Trinity Street,Austin,  78712",https://twitter.com/LandmarksUT,512-475-7023,sktap@austin.utexas.edu,https://www.instagram.com/LandmarksUT/
www.latinitasmagazine.org,77-0603754,https://www.facebook.com/latinitasmag,"Latinitas, Inc.","4926 E. Cesar Chavez,Austin, Texas 78702",https://twitter.com/latinitas,512-809-4618,vicky@latinitasmagazine.org,https://www.instagram.com/latinitasmagazine/
lafollia.org,51-0592865,https://facebook.com/lafolliaaustin/ ,La Follia Austin Baroque,"P.O. Box 29773,Austin,  78755-9773",https://twitter.com/lafolliaaustin,512-879-6404,admin@lafollia.org,
www.knockoutvolleyball.org,40947302,https://www.facebook.com/kovball/,KnockOut Volleyball,"8504 Abilene Cv,Austin, Texas 78749",https://twitter.com/knockoutVB,512-636-3612,knockout@knockoutvolleyball.org,
www.kippaustin.org,01-0639602,https://www.facebook.com/kippaustinpublicschools,KIPP Austin Public Schools,"8509 FM 969, Building 513,Austin, Texas 78724",https://twitter.com/KIPPATX,512-501-3643,cmaggi@kippaustin.org,
kmfa.org,74-6076827,https://www.facebook.com/kmfaclassical,KMFA Classical 89.5,"3001 N Lamar Blvd,Austin, Texas 78705",https://twitter.com/kmfaclassical,512-476-5632,mdavid@kmfa.org,https://www.instagram.com/kmfaclassical/
www.klru.org,75-7126012,https://www.facebook.com/KLRUAustinPBS,"KLRU-TV, Austin PBS","PO Box 7158,Austin,  78713-7158",https://twitter.com/klru,512-475-9017,membership@klru.org,https://www.instagram.com/klru/
https://www.kidsinanewgroove.org,83-0380758,https://www.facebook.com/kidsinanewgroove,Kids in a New Groove,"3300 Bee Cave Rd, Ste. 650-1131,Austin,  78746",https://www.twitter.com/kidsgroove,512-596-5441,laura@kidsinanewgroove.org,https://www.instagram.com/kidsinanewgroove
www.kidsactingfoundation.org,74-2499950,https://www.facebook.com/kidsActingFoundation/,kidsActing Foundation,"2826 Real Street,Austin, Texas 78722",,512-391-1800,info@kidsactingfoundation.org,
kickstartkids.org,52-1706526,https://www.facebook.com/kickstartkidsorg,Kickstart Kids,"10222 Westheimer Road,Houston, Texas 77042",https://twitter.com/KICKSTART_KIDS,713-868-6003,jfuqua@kickstartkids.org,https://www.instagram.com/kickstartkidsorg/
www.keepaustinfed.org,46-3754567,https://www.facebook.com/KeepAustinFed/,Keep Austin Fed,"3903 S. Congress Ave,Austin,  78704",https://twitter.com/keepaustinfed,512-831-3654,supportus@keepaustinfed.org,https://www.instagram.com/keepaustinfed/
www.kdhdance.com,74-2924805,https://www.facebook.com/KathyDunnHamrickDanceCo,Kathy Dunn Hamrick Dance Company,"4703 Fieldstone Dr,Austin,  78735",,512-934-1082,kathy@kdhdance.com,
keepbastropcountybeautiful.org,27-0932202,https://keep.bastrop.county.beautiful,Keep Bastrop County Beautiful,"PO Box 166,Bastrop,  78602",,512-537-0068,info@keepbastropcountybeautiful.org,
https://missionutoo.org/,27-3419631,https://www.facebook.com/missionutoo,Mission U-Too,"PO Box 2547,Bastrop,  78602",https://twitter.com/missionutoo,888-511-7173,jonah.beyer@missionutoo.org,https://instagram.com/missionutoo/
www.mpaustin.org,74-2719054,https://www.facebook.com/mpaustin,Mission: Possible! Austin,"PO Box 142076,Austin,  78714",https://www.twitter.com/mpaustin,512-494-0953,Accounting@mpaustin.org,
www.keepaustinbeautiful.org,74-2387541,https://www.facebook.com/KeepAustinBeautiful,Keep Austin Beautiful,"55 N IH 35 ,Austin, Texas 78702",https://twitter.com/KAB_Austin,512-391-0617,info@keepaustinbeautiful.org,https://www.instagram.com/keepaustinbeautiful/
www.jacentex.org,74-1688335,https://www.facebook.com/JuniorAchievementOfCentralTexas/,Junior Achievement of Central Texas,"2720 Bee Cave Road,Austin, Texas 78746",https://twitter.com/JA_Centex,512-850-4007,info@jacentex.org,https://www.instagram.com/ja_of_central_texas/
www.minisandfriends.org,84-1722307,https://www.facebook.com/MinisAndFriends ,Minis and Friends,"4509 Walsall Loop,Austin,  78749",https://twitter.com/minisandfriends,512-293-8808,minisandfriends@live.com,
www.mindpop.org,46-2631484,https://www.facebook.com/mindpopatx/,MINDPOP,"5511 Parkcrest Drive,Austin, Texas 78731",https://twitter.com/MINDPOPaustin,512-796-6974,joy.selak@mindpop.org,
mexic-artemuseum.org/,74-2369010,https://www.facebook.com/mexicarte,Mexic-Arte Museum,"419 Congress Ave,Austin , Texas 78701",https://twitter.com/mexic_arte,512-200-7269,Stephanies@mexic-artemuseum.org,
www.melj.org,74-2994703,https://www.facebook.com/latreese.cooke.1,MELJ Justice Center,"P O Box 2381,Austin,  78768",https://twitter.com/?lang=en,512-473-2525,Latreese.Cooke@melj.org,
www.mealsonwheelscentraltexas.org/,23-7202594,https://www.facebook.com/mealsonwheelscentraltexas/,Meals on Wheels Central Texas,"3227 E. 5th St.,Austin, Texas 78702",https://twitter.com/mealsonwheels/,512-476-6325,aatchley@mealsonwheelscentraltexas.org,https://www.instagram.com/mealsonwheelscentraltexas/
www.missioncapital.org,74-2992877,https://www.facebook.com/MissionCapital/,Mission Capital,"8303 N. MoPac Expwy; Suite A201,Austin, Texas 78759",https://twitter.com/Mission_Capital,512-477-5955,tessad@missioncapital.org,
www.micah6austin.org/,20-1388151,https://www.facebook.com/micah6austin,Micah 6 of Austin,"2203 San Antonio St,Austin, Texas 78705",https://twitter.com/Micah6ofAustin,281-743-2102,info@micah6austin.org,
www.marchofdimes.org,13-1846366,https://www.facebook.com/marchofdimesatx,March of Dimes,"9430 Research Blvd ,Austin, Texas 78759",,512-568-3440,kparker@marchofdimes.org,
www.maryleefoundation.org,74-1479633,https://www.facebook.com/pages/Mary-Lee-Foundation/175676159142270?ref=hl,Mary Lee Foundation,"1339 Lamar Square Drive,Austin, Texas 78704",,512-443-5777,donations@maryleefoundation.org,
www.mealsonwheels-williamsonburnet.org,74-6075213,https://www.facebook.com/WBCOpportunities/,Meals on Wheels of Williamson Burnet County,"604 High Tech Drive,Georgetown, Texas 78626",,512-763-1400,dschilli@wbco.net,https://www.instagram.com/opportunitiesforwbc
https://joshuasstage.org/,81-1971449,https://www.facebook.com/joshuasstage/?fref=ts,Joshua's Stage,"7405 Teak Cove,Austin,  78750",https://twitter.com/joshuas_stage,512-825-2744,joshua.levy@joshuasstage.org,https://www.instagram.com/joshuasstage/?hl=en
